username,timestamp,text,team,sentiment,sentiment_score,context_sentiment,context_modifiers,vader_scores,emoji_sentiment
WWAY News,2024-11-07T16:30:05.000Z,The Carolina Panthers rewarded running back Chuba Hubbard with a four-year contract extension on Thursday that will keep him with the team through the 2028 season.,Carolina Panthers,positive,0.29634,0.0,{},"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.4939}",0
Ty Buchanan,2024-11-07T16:07:06.000Z,Panthers Chuba Hubbard agree to 4-year contract extension The Carolina Panthers are making sure one of their best players isn’t going anywhere. The Panthers and running back Chuba Hubbard agreed to a four-year contract extensio…,Carolina Panthers,positive,0.52674,0.0,{},"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.8779}",0
Jimmy Digs Freedom,2024-11-07T16:06:07.000Z,Mad respect for Carolina Panthers GM Dan Morgan taking care of his people. Refreshing.,Carolina Panthers,positive,0.28602,0.0,{},"{'neg': 0.156, 'neu': 0.537, 'pos': 0.307, 'compound': 0.4767}",0
CSK,2024-11-07T16:02:14.000Z,The Carolina Panthers are sticking with Bryce Young as their starting quarterback against the New York Giants #Americanfootball,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Carolina Panthers cause depression,2024-11-07T16:01:55.000Z,This is a Chuba fan account!,Carolina Panthers,positive,0.22812,0.0,{},"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.3802}",0
Reuters Sports,2024-11-07T16:00:21.000Z,Carolina Panthers running back Chuba Hubbard signed a four-year contract extension on Thursday that spans through the 2028 season.,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Grace Fendrick,2024-11-07T15:59:15.000Z,As a Catholic and a Carolina Panthers fan does this also apply? (the comments are hilarious),Carolina Panthers,positive,0.36744000000000004,0.0,{},"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6124}",0
Carolina Panthers,2024-11-07T15:59:10.000Z,We always believed,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
FTN Fantasy,2024-11-07T15:33:18.000Z,Week 10 DVOA NFL Picks - Carolina Panthers vs. New York Giants - New Orleans Saints vs. Atlanta Falcons - Dallas Cowboys vs. Philadelphia Eagles - New Orleans Saints vs. Atlanta Falcons - Indianapolis Colts vs. Buffalo Bills,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Patricia Traina,2024-11-07T15:30:42.000Z,New York Giants Week 10: A Look at the Carolina Panthers Defense,Carolina Panthers,positive,0.0768,0.0,{},"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.128}",0
Charlotte Observer Sports,2024-11-07T15:30:28.000Z,The Carolina Panthers have re-signed one of their top players. Panthers RB Chuba Hubbard is now signed through 2028.,Carolina Panthers,positive,0.12138,0.0,{},"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2023}",0
QWIKET NFL,2024-11-07T15:10:35.000Z,#nfl #KeepPounding The Carolina Panthers' 2023 NFL Draft is under heavy scrutiny particularly the selection of Jonathan Mingo in the second round. Mingo who played at Ole Miss has underwhelmed with just 55 catches and no touchdowns in 24 games leading,Carolina Panthers,negative,-0.061619999999999994,0.0,{},"{'neg': 0.086, 'neu': 0.86, 'pos': 0.054, 'compound': -0.1027}",0
SSN - Carolina Panthers,2024-11-07T14:52:51.000Z,RAHHHH DAN MORGAN IS COOKING THIS PAST WEEK,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Carolina Panthers,2024-11-07T14:52:04.000Z,Panthers extend running back Chuba Hubbard's contract,Carolina Panthers,positive,0.10674,0.0,{},"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.1779}",0
Carolina Panthers On SI,2024-11-07T14:17:38.000Z,What Panthers GM Dan Morgan said about trading Jonathan Mingo to Cowboys at NFL trade deadline,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Carolina Panthers cause depression,2024-11-07T14:16:44.000Z,Never allowing the 6-count burpee + pull-up combo out of my conditioning routine again on upper body days,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
For Panthers Fans Only (Podcast),2024-11-07T14:13:23.000Z,I wish the Carolina Panthers had a “sister” team in the English Premier League,Carolina Panthers,positive,0.24113999999999997,0.0,{},"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",0
The Charlotte Observer,2024-11-07T14:10:08.000Z,Why Carolina Panthers chose to wear ‘fierce’ black helmets as alternative headgear,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Carolina Panthers On SI,2024-11-07T14:04:58.000Z,NFL Network expert breaks down another big game from Panthers offensive line,Carolina Panthers,negative,-0.27527999999999997,0.0,{},"{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.4588}",0
Charlotte Observer Sports,2024-11-07T14:00:55.000Z,The Carolina Panthers will wear black helmets for the fourth time in team history during their debut in Munich Germany. The Observer got some answers why the franchise decided on that helmet to be the secondary head gear.,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Carolina Panthers On SI,2024-11-07T13:02:51.000Z,Giants not making QB change from Daniel Jones ahead of Munich bout with Panthers,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Fox Sports 95.9 - Four Rivers,2024-11-07T13:01:10.000Z,Carolina Panthers to start QB Bryce Young against NY Giants in Germany on Sunday,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
The Draft Network,2024-11-07T13:00:00.000Z,Why are the Carolina Panthers still being non-committal on Bryce Young? #KeepPounding,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
QWIKET NFL,2024-11-07T12:56:48.000Z,#nfl #KeepPounding The Carolina Panthers appear to be gaining momentum after a surprising victory over the New Orleans Saints. The team has decided to retain second-year quarterback Bryce Young and has made room for younger wide receivers by trading,Carolina Panthers,positive,0.43464,0.3,{'outcome': 'win'},"{'neg': 0.0, 'neu': 0.883, 'pos': 0.117, 'compound': 0.5994}",0
NFL Digest,2024-11-07T12:53:45.000Z,#nfl #KeepPounding The Carolina Panthers appear to be gaining momentum after a surprising victory over the New Orleans Saints. The team has decided to retain second-year quarterback Bryce You...,Carolina Panthers,positive,0.43464,0.3,{'outcome': 'win'},"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.5994}",0
Carolina Panthers On SI,2024-11-07T12:41:59.000Z,Jonathon Brooks comments on potential NFL debut for the Panthers in Germany,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Charlotte Observer Sports,2024-11-07T11:06:22.000Z,Breaking down the biggest news in the Carolina Panthers’ world.,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Ernest Patti,2024-11-07T04:46:37.000Z,The Carolina Panthers are now one of several known teams to have called about Juan Soto per sources.,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
QWIKET NFL,2024-11-07T01:26:42.000Z,#nfl #NYGiants The New York Giants and Carolina Panthers are set to clash in Munich Germany with both teams struggling this season at 2-7. Carolina recently secured a narrow victory against the New Orleans Saints while the Giants fell short against,Carolina Panthers,neutral,-0.015479999999999999,0.0,{'outcome': 'loss'},"{'neg': 0.058, 'neu': 0.887, 'pos': 0.056, 'compound': -0.0258}",0
NFL Digest,2024-11-07T01:23:07.000Z,#nfl #NYGiants The New York Giants and Carolina Panthers are set to clash in Munich Germany with both teams struggling this season ...,Carolina Panthers,negative,-0.25289999999999996,0.0,{},"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.4215}",0
Dan,2024-11-06T23:36:38.000Z,NFL Franchises that are so pathetic that they should be forced to relocate and start over: Carolina Panthers Cleveland Browns New Orleans Saints Tennessee Titans,Carolina Panthers,negative,-0.6224,-0.5,{'performance_negative': 'pathetic'},"{'neg': 0.229, 'neu': 0.771, 'pos': 0.0, 'compound': -0.829}",0
evbets,2024-11-06T23:36:02.000Z,New +EV Bet Opportunity Found New York Giants @ Carolina Panthers – Nov 10 2024 8:30 AM EST 2024-25 National Football League Carolina Panthers Moneyline +250 at ESPN Bet No vig odds = +240 (ROI = 2.8%) See here:,Carolina Panthers,positive,0.09186000000000001,0.0,{},"{'neg': 0.05, 'neu': 0.886, 'pos': 0.064, 'compound': 0.1531}",0
Rock Hill Herald,2024-11-06T23:30:09.000Z,Carolina Panthers pave a way for Jonathon Brooks’ debut. But will the RB make it?,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
C3 PantherPickle,2024-11-06T23:27:32.000Z,JT Sanders was MIC'D UP for his big game vs. the Saints | Carolina Panthers via IF YOU HAVEN'T SEEN IT STOP & WATCH & LISTEN,Carolina Panthers,positive,0.25145999999999996,0.0,{},"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.4191}",0
Charlotte Observer Sports,2024-11-06T23:24:53.000Z,The Carolina Panthers waited until close to the final hour to activate Jonathon Brooks before they lost him for the season. Now what?,Carolina Panthers,negative,-0.26592,-0.3,{'outcome': 'loss'},"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.3182}",0
QWIKET NFL,2024-11-06T23:06:56.000Z,#nfl #KeepPounding Brian Burns now with the New York Giants reflects on his time with the Carolina Panthers ahead of their matchup in Germany. After five seasons and 46 sacks Burns was traded to the Giants where he has continued to perform well,Carolina Panthers,positive,0.16391999999999998,0.0,{},"{'neg': 0.0, 'neu': 0.956, 'pos': 0.044, 'compound': 0.2732}",0
QWIKET NFL,2024-11-06T21:25:59.000Z,#nfl #NYGiants Carolina Panthers quarterback Andy Dalton is recovering from a car crash but Bryce Young will continue as the starter for the upcoming game against the New York Giants. Head coach Dave Canales confirmed Young's starting position,Carolina Panthers,negative,-0.12864,0.0,{},"{'neg': 0.045, 'neu': 0.955, 'pos': 0.0, 'compound': -0.2144}",0
Panthers Stats,2024-11-06T21:16:19.000Z,“The Carolina #Panthers invested a lot in Bryce Young…and the coming draft class looks shaky…there’s a realistic scenario where the best thing for the #Panthers to do is at least give him a shot to win back his job in 2025.” -,Carolina Panthers,positive,0.5791199999999999,0.3,{'outcome': 'win'},"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.8402}",0
NFL Digest,2024-11-06T21:16:07.000Z,#nfl #NYGiants Carolina Panthers quarterback Andy Dalton is recovering from a car crash but Bryce Young will continue as the starter for the upcoming ...,Carolina Panthers,negative,-0.12864,0.0,{},"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.2144}",0
QWIKET NFL,2024-11-06T21:09:34.000Z,#nfl #KeepPounding The Carolina Panthers have confirmed that quarterback Bryce Young will start against the New York Giants in Munich. Coach Dave Canales praised Young's recent performance particularly his game-winning drive against the New Orleans,Carolina Panthers,positive,0.29634,0.0,{},"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.4939}",0
NFL Digest,2024-11-06T21:06:12.000Z,#nfl #KeepPounding The Carolina Panthers have confirmed that quarterback Bryce Young will start against the New York Giants in Munich. Coach Dave Canales praised Young's recent performa...,Carolina Panthers,positive,0.29634,0.0,{},"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4939}",0
Not Dave Canales,2024-11-06T21:01:07.000Z,The Carolina Panthers are winning this weekend just so y’all know.,Carolina Panthers,positive,0.31601999999999997,0.0,{},"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.5267}",0
QWIKET NFL,2024-11-06T21:00:14.000Z,#nfl #Saints Bryce Young will continue as the starting quarterback for the Carolina Panthers despite uncertainties regarding his future with the team. Coach Dave Canales confirmed Young's third consecutive start against the New York Giants in Munich,Carolina Panthers,positive,0.15504,0.0,{},"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.2584}",0
NFL Digest,2024-11-06T20:59:17.000Z,#nfl #Saints Bryce Young will continue as the starting quarterback for the Carolina Panthers despit...,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Big Blue View,2024-11-06T20:28:08.000Z,Bryce Young will be QB for Carolina Panthers vs. New York Giants,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
QWIKET NFL,2024-11-06T20:24:50.000Z,#nfl #DallasCowboys Mike McCarthy expressed uncertainty about Jonathan Mingo's struggles with the Carolina Panthers emphasizing that the Dallas Cowboys acquired him based on their pre-draft evaluation rather than his recent performance. The Cowboys,Carolina Panthers,negative,-0.35964,0.0,{},"{'neg': 0.12, 'neu': 0.88, 'pos': 0.0, 'compound': -0.5994}",0
QWIKET NFL,2024-11-06T20:21:48.000Z,#nfl #KeepPounding The Carolina Panthers are undergoing significant changes after a challenging season parting ways with head coach Frank Reich and GM Scott Fitterer. They have now appointed Dan Morgan as GM and Dave Canales as head coach. Despite a,Carolina Panthers,positive,0.20400000000000001,0.0,{},"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.34}",0
NFL Digest,2024-11-06T20:19:03.000Z,#nfl #DallasCowboys Mike McCarthy expressed uncertainty about Jonathan Mingo's struggles with the Carolina Panthers emphasizing that the Dallas Cowboys...,Carolina Panthers,negative,-0.35964,0.0,{},"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.5994}",0
QWIKET NFL,2024-11-06T20:15:20.000Z,#nfl #KeepPounding Carolina Panthers quarterback Bryce Young emerged as a focal point during the 2024 NFL Trade Deadline despite being benched earlier in the season. His impressive performance in a recent comeback victory raised questions about his,Carolina Panthers,positive,0.38136000000000003,0.3,{'outcome': 'win'},"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.5106}",0
NFL Digest,2024-11-06T20:14:30.000Z,#nfl #KeepPounding The Carolina Panthers are undergoing significant changes after a challenging season parting ways with head coach Frank Reich and GM Scott Fitterer. They have now appoi...,Carolina Panthers,positive,0.20400000000000001,0.0,{},"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.34}",0
Carolina Panthers,2024-11-06T19:45:46.000Z,Week 10 Wednesday Injury Report: A lot of rest days,Carolina Panthers,negative,-0.25289999999999996,0.0,{},"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",0
Carolina Panthers On SI,2024-11-06T19:45:45.000Z,"Bryce Young was ""never"" going to be traded at NFL Trade Deadline per Dan Morgan",Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
YungJLSSB,2024-11-06T19:37:44.000Z,If the Democrats were a sports team you just lost to the equivalent of the Carolina Panthers in a blowout to end your season and you would have everyone fired.,Carolina Panthers,negative,-0.50076,-0.3,{'outcome': 'loss'},"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.7096}",0
Carolina Panthers On SI,2024-11-06T19:36:12.000Z,Panthers GM Dan Morgan 'excited' about future of franchise with Dave Canales,Carolina Panthers,positive,0.20400000000000001,0.0,{},"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",0
Carolina Panthers On SI,2024-11-06T19:26:34.000Z,Panthers GM Dan Morgan 'politely' declined all teams who called for Jaycee Horn,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Rick Ferguson,2024-11-06T19:00:33.000Z,#giants #Injury Update: Graham Gano returns to practice Darius Slayton questionable Head coach Brian Daboll provided a number of updates before the Giants’ international meeting with the Carolina #Panthers on Sunday. NFL News Scores Fantasy Games and,Carolina Panthers,negative,-0.34313999999999995,0.0,{},"{'neg': 0.113, 'neu': 0.858, 'pos': 0.029, 'compound': -0.5719}",0
Zennie Abraham ZENNIE62MEDIA #CES #NFLDraft #SDCC,2024-11-06T17:41:44.000Z,New York Giants vs. Carolina Panthers | 2024 Week 10 Game Preview #NFL #SuperBowl #NFLDraft #NFLCombine,Carolina Panthers,positive,0.1,0.4,{'season_positive': 'superbowl'},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Grand Slam Picks,2024-11-06T17:37:34.000Z,New NFL Game Total: New York Giants (-6) at Carolina Panthers Total: 40.5. Total moved from 41.5 to 40.5. #KeepPounding #Giants100 #NFL #NFLTwitter #NFLSpreads #NFLTotals,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Not Interesting (only 21million),2024-11-06T17:09:28.000Z,We thought the German people were decimated after the Versailles Treaty but this week they have to host the New York Giants against the Carolina Panthers.,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
ANTHONY FIATO,2024-11-06T17:09:06.000Z,JT Sanders was MIC'D UP for his big game vs. the Saints | Carolina Panthers,Carolina Panthers,positive,0.13577999999999998,0.0,{},"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.2263}",0
Carolina Panthers,2024-11-06T16:37:24.000Z,Panthers waive defensive tackle add to practice squad,Carolina Panthers,neutral,0.015479999999999999,0.0,{},"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.0258}",0
QWIKET NFL,2024-11-06T14:34:58.000Z,#nfl #KeepPounding The Carolina Panthers are facing a pivotal decision regarding their starting quarterback for the upcoming game in Germany. With Bryce Young back from injury and performing well the question arises whether he or Andy Dalton who is,Carolina Panthers,negative,-0.10674,0.0,{},"{'neg': 0.067, 'neu': 0.883, 'pos': 0.05, 'compound': -0.1779}",0
NFL Digest,2024-11-06T14:33:40.000Z,#nfl #KeepPounding The Carolina Panthers are facing a pivotal decision regarding their starting quarterback for the upcoming game in Germany. With Bryce Young back from inj...,Carolina Panthers,neutral,0.0,0.0,{},"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0
Carolina Panthers On SI,2024-11-06T14:22:13.000Z,Panthers fans overwhelmingly vote for Bryce Young to start in Germany over Andy Dalton,Carolina Panthers,negative,-0.0768,0.0,{},"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.128}",0
